,block_id,previous_solution,timeout,model_found,shown_optimal,outcome,solver_time_in_sec,initial_n_instrs,initial_estimated_size,initial_estimated_gas,initial_length,saved_length,saved_size,saved_gas,solution_found,optimized_n_instrs,optimized_length,optimized_estimated_size,optimized_estimated_gas,checker,reason
3558,0x6237CeA65f68d9b78586728f4eDa3ddD1C3793bF_PikaFin_run_code_of_0_block_39_0_input,PUSH 40 MLOAD PUSH [tag] 36 SWAP2 SWAP1 PUSH [tag] 37,10,TRUE,TRUE,model,0.24,6,11,18,6,1,1,3,PUSH [tag] 36 SWAP1 PUSH 40 MLOAD PUSH [tag] 37,5,5,10,15,TRUE,
3559,0x6488216d7aeC6AB3DbE55437704ab7731541a38a_SamuraiFinance_run_code_of_0_block_208_0_input,PUSH0 DUP1,10,TRUE,TRUE,model,0.15,2,2,5,2,0,0,0,PUSH0 DUP1,2,2,2,5,TRUE,
3560,0x5552F868dB969c2e2cB90680257236f25CbEBb4F_EverShib_run_code_of_0_block_614_0_input,PUSH 40 DUP1 MLOAD PUSH 2 DUP1 DUP3 MSTORE PUSH 60 DUP3 ADD DUP4 MSTORE PUSH0 SWAP3 PUSH 20 DUP4 ADD SWAP1 DUP1 CALLDATASIZE DUP4,10,TRUE,TRUE,model,288.82,21,25,61,21,1,1,3,PUSH 40 DUP1 MLOAD PUSH 2 PUSH 20 DUP3 ADD DUP4 PUSH0 DUP4 DUP6 MSTORE SWAP5 PUSH 60 DUP6 ADD DUP3 MSTORE CALLDATASIZE DUP4,20,20,24,58,TRUE,
3561,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_SafeMath_initial_block_0_1_input,DUP1 MLOAD PUSH0 BYTE PUSH 73 EQ PUSH [tag] 1,10,TRUE,TRUE,model,0.32,7,10,20,7,0,0,0,PUSH 73 DUP2 MLOAD PUSH0 BYTE EQ PUSH [tag] 1,7,7,10,20,TRUE,
3562,0x5552F868dB969c2e2cB90680257236f25CbEBb4F_EverShib_run_code_of_0_block_73_0_input,PUSH0 DUP1,10,TRUE,TRUE,model,0.11,2,2,5,2,0,0,0,PUSH0 DUP1,2,2,2,5,TRUE,
3563,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_run_code_of_0_block_104_0_input,PUSH 40 MLOAD PUSH 461bcd PUSH e5 SHL DUP2 MSTORE PUSH 20 PUSH 4 DUP3 ADD MSTORE PUSH 19 PUSH 24 DUP3 ADD MSTORE PUSH 49742063616e27742062652072656465656d6564207965742100000000000000 PUSH 44 DUP3 ADD,10,TRUE,TRUE,model,23.86,21,63,63,21,0,0,0,PUSH 40 MLOAD PUSH 49742063616e27742062652072656465656d6564207965742100000000000000 PUSH 20 PUSH 461bcd PUSH e5 SHL DUP4 MSTORE DUP3 PUSH 4 ADD MSTORE PUSH 19 PUSH 24 DUP4 ADD MSTORE DUP2 PUSH 44 ADD,21,21,63,63,TRUE,
3564,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_run_code_of_0_block_61_0_input,PUSH [tag] 35 PUSH [tag] 93 CALLDATASIZE PUSH 4 PUSH [tag] 72,10,TRUE,TRUE,model,0.25,5,12,14,5,0,0,0,PUSH [tag] 35 PUSH [tag] 93 CALLDATASIZE PUSH 4 PUSH [tag] 72,5,5,12,14,TRUE,
3565,0x8CFeA40E059Eb393f49C103EA56C80bF8D2CA20a_GoldFarmFaaS_run_code_of_0_block_195_0_input,CALLVALUE DUP1 ISZERO PUSH [tag] 201,10,TRUE,TRUE,model,0.15,4,6,11,4,0,0,0,CALLVALUE DUP1 ISZERO PUSH [tag] 201,4,4,6,11,TRUE,
3566,0x5552F868dB969c2e2cB90680257236f25CbEBb4F_EverShib_run_code_of_0_block_401_40_input,DUP3 SLOAD DUP1 DUP7 ADD DUP5 SSTORE DUP3 ADD DUP1 SLOAD DUP3 AND PUSH 59903993ae67bf48f10832e9be28935fee04d6f6 OR SWAP1,10,TRUE,TRUE,model,13.33,16,36,7139,16,0,0,0,DUP3 SLOAD DUP6 DUP2 ADD DUP5 SSTORE DUP3 ADD PUSH 59903993ae67bf48f10832e9be28935fee04d6f6 DUP3 DUP3 SLOAD AND OR SWAP1,16,16,36,7139,TRUE,
3567,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_Rugpull_initial_block_46_0_input,DUP5 PUSH [tag] 32,10,TRUE,TRUE,model,0.14,2,4,6,2,0,0,0,DUP5 PUSH [tag] 32,2,2,4,6,TRUE,
3568,0x62AB956D616C25d7887e685Cf3299fBa8505e34b_SeriumInvesting_run_code_of_0_block_113_0_input,PUSH 12 DUP1 SLOAD SWAP2 ISZERO ISZERO PUSH 1 PUSH c0 SHL MUL PUSH ff PUSH c0 SHL NOT SWAP1 SWAP3 AND SWAP2 SWAP1 SWAP2 OR SWAP1 SSTORE,10,FALSE,FALSE,no_model,300.38,23,28,5065,23,0,0,0,,,,,,TRUE,
3569,0x7d657Cf5Eb3d26658eC85de8Bf8b5E4d8D40F87C_DONOTBUY_run_code_of_0_block_121_0_input,SWAP1 POP SWAP1,10,TRUE,TRUE,model,0.13,3,3,8,3,0,0,0,SWAP2 SWAP1 POP,3,3,3,8,TRUE,
3570,0x8C3c25474530DF10046f7cDc197571F353F5AcA0_CUPMinter_run_code_of_0_block_293_0_input,PUSH b DUP1 SLOAD PUSH 40 DUP1 MLOAD PUSH 80 DUP2 ADD DUP3 MSTORE DUP3 DUP2 MSTORE PUSH0 PUSH 20 DUP3 ADD DUP2 DUP2,10,TRUE,TRUE,model,8.41,20,24,2156,20,0,0,0,PUSH b DUP1 SLOAD PUSH 40 DUP1 MLOAD PUSH0 DUP2 PUSH 20 ADD DUP3 PUSH 80 ADD DUP5 MSTORE DUP5 DUP4 MSTORE DUP2 DUP2,20,20,24,2156,TRUE,
3571,0x6237CeA65f68d9b78586728f4eDa3ddD1C3793bF_PikaFin_run_code_of_0_block_128_1_input,PUSH 4 ADD PUSH 20 PUSH 40 MLOAD DUP1 DUP4 SUB DUP2 DUP7,10,TRUE,TRUE,model,0.56,10,13,30,10,0,0,0,PUSH 4 ADD PUSH 20 PUSH 40 MLOAD DUP1 DUP4 SUB DUP2 DUP7,10,10,13,30,TRUE,
3572,0x7d657Cf5Eb3d26658eC85de8Bf8b5E4d8D40F87C_DONOTBUY_run_code_of_0_block_208_0_input,PUSH [tag] 277 TIMESTAMP PUSH f PUSH [tag] 199,10,TRUE,TRUE,model,0.18,4,9,11,4,0,0,0,PUSH [tag] 277 TIMESTAMP PUSH f PUSH [tag] 199,4,4,9,11,TRUE,
3573,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_Rugpull_run_code_of_0_block_265_0_input,CALLER PUSH 1 PUSH 1 PUSH a0 SHL SUB DUP4 AND SUB PUSH [tag] 343,10,TRUE,TRUE,model,0.69,10,15,29,10,0,1,0,CALLER DUP3 PUSH 1 DUP1 PUSH a0 SHL SUB AND SUB PUSH [tag] 343,10,10,14,29,TRUE,
3574,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_Rugpull_run_code_of_0_block_219_0_input,PUSH e SLOAD PUSH [tag] 264 PUSH 2 DUP5 PUSH [tag] 265,10,TRUE,TRUE,model,0.27,6,12,2115,6,0,0,0,PUSH e SLOAD PUSH [tag] 264 PUSH 2 DUP5 PUSH [tag] 265,6,6,12,2115,TRUE,
3575,0x5552F868dB969c2e2cB90680257236f25CbEBb4F_EverShib_run_code_of_0_block_562_2_input,PUSH 40 ADD SWAP1 KECCAK256 SLOAD GT,10,TRUE,TRUE,model,0.25,6,7,2142,6,0,0,0,PUSH 40 ADD SWAP1 KECCAK256 SLOAD GT,6,6,7,2142,TRUE,
3576,0x8CFeA40E059Eb393f49C103EA56C80bF8D2CA20a_GoldFarmFaaS_run_code_of_0_block_477_0_input,PUSH 1 SLOAD PUSH 1 PUSH 1 PUSH a0 SHL SUB AND CALLER PUSH 1 PUSH 1 PUSH a0 SHL SUB AND EQ PUSH [tag] 584,10,TRUE,TRUE,model,19.72,17,26,2147,17,3,8,9,PUSH 1 DUP1 DUP1 PUSH a0 SHL SUB DUP1 CALLER AND SWAP2 SLOAD AND EQ PUSH [tag] 584,14,14,18,2138,TRUE,
3577,0x6237CeA65f68d9b78586728f4eDa3ddD1C3793bF_PikaFin_run_code_of_0_block_194_0_input,DUP1 ISZERO PUSH [tag] 271,10,TRUE,TRUE,model,0.13,3,5,9,3,0,0,0,DUP1 ISZERO PUSH [tag] 271,3,3,5,9,TRUE,
3578,0x8C3c25474530DF10046f7cDc197571F353F5AcA0_CUPMinter_run_code_of_0_block_395_0_input,POP PUSH0 PUSH [tag] 235,10,TRUE,TRUE,model,0.21,3,5,7,3,0,0,0,POP PUSH0 PUSH [tag] 235,3,3,5,7,TRUE,
3579,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_Ownable_run_code_of_0_block_17_1_input,PUSH 64 ADD PUSH [tag] 20,10,TRUE,TRUE,model,0.15,3,6,9,3,0,0,0,PUSH 64 ADD PUSH [tag] 20,3,3,6,9,TRUE,
3580,0x8CFeA40E059Eb393f49C103EA56C80bF8D2CA20a_GoldFarmFaaS_run_code_of_0_block_295_0_input,SWAP1 PUSH [tag] 329,10,TRUE,TRUE,model,0.09,2,4,6,2,0,0,0,SWAP1 PUSH [tag] 329,2,2,4,6,TRUE,
3581,0x32E6C34Cd57087aBBD59B5A4AECC4cB495924356_BitBase_run_code_of_0_block_144_1_input,PUSH 40 DUP1 DUP3 KECCAK256 DUP6 DUP6 SUB SWAP1 SSTORE SWAP2 DUP6 AND DUP2,10,TRUE,TRUE,model,1.01,13,14,5063,13,1,1,3,DUP5 PUSH 40 SWAP3 AND DUP5 DUP5 SUB DUP4 DUP4 KECCAK256 SSTORE DUP2,12,12,13,5060,TRUE,
3582,0x8CFeA40E059Eb393f49C103EA56C80bF8D2CA20a_GoldFarmFaaS_run_code_of_0_block_414_0_input,PUSH 13 SSTORE POP POP,10,TRUE,TRUE,model,0.16,4,5,5007,4,0,0,0,PUSH 13 SSTORE POP POP,4,4,5,5007,TRUE,
3583,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_run_code_of_0_block_14_0_input,DUP1 PUSH d1dbe7d8 EQ PUSH [tag] 16,10,TRUE,TRUE,model,0.17,4,10,12,4,0,0,0,PUSH d1dbe7d8 DUP2 EQ PUSH [tag] 16,4,4,10,12,TRUE,
3584,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_run_code_of_0_block_183_0_input,POP PUSH 1 PUSH 1 PUSH a0 SHL SUB DUP3 AND PUSH0 SWAP1 DUP2 MSTORE PUSH 4 PUSH 20 MSTORE PUSH 40 SWAP1 KECCAK256 SLOAD PUSH ff AND,10,TRUE,FALSE,model,89.88,21,28,2185,21,1,2,3,PUSH0 PUSH 40 PUSH 1 DUP1 PUSH a0 SHL SUB DUP6 AND DUP3 PUSH 4 PUSH 20 MSTORE MSTORE SWAP2 POP KECCAK256 SLOAD PUSH ff AND,20,20,26,2182,TRUE,
3585,0x6237CeA65f68d9b78586728f4eDa3ddD1C3793bF_PikaFin_run_code_of_0_block_201_0_input,PUSH [tag] 277,10,TRUE,TRUE,model,0.12,1,3,3,1,0,0,0,PUSH [tag] 277,1,1,3,3,TRUE,
3586,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_run_code_of_0_block_116_0_input,PUSH0 PUSH [tag] 131 CALLER DUP5 DUP5 PUSH [tag] 138,10,TRUE,TRUE,model,0.26,6,10,16,6,0,0,0,PUSH0 PUSH [tag] 131 CALLER DUP5 DUP5 PUSH [tag] 138,6,6,10,16,TRUE,
3587,0x7d657Cf5Eb3d26658eC85de8Bf8b5E4d8D40F87C_DONOTBUY_run_code_of_0_block_189_0_input,PUSH 14 SLOAD PUSH 1 PUSH a8 SHL SWAP1 DIV PUSH ff AND ISZERO PUSH [tag] 262,10,TRUE,TRUE,model,0.57,11,17,2132,11,3,4,11,PUSH ff PUSH 14 SLOAD PUSH a8 SHR AND ISZERO PUSH [tag] 262,8,8,13,2121,TRUE,
3588,0x5552F868dB969c2e2cB90680257236f25CbEBb4F_EverShib_run_code_of_0_block_490_0_input,PUSH 19 SLOAD PUSH 1c SLOAD SWAP2 SWAP3 POP DUP3 LT ISZERO SWAP1 PUSH 1 PUSH a0 SHL SWAP1 DIV PUSH ff AND ISZERO DUP1 ISZERO PUSH [tag] 679,10,TRUE,FALSE,model,125.51,22,29,4261,22,4,5,14,SWAP1 PUSH 1c PUSH 19 SLOAD DUP4 LT ISZERO SWAP2 POP SLOAD PUSH a0 SHR PUSH ff AND ISZERO DUP1 ISZERO PUSH [tag] 679,18,18,24,4247,TRUE,
3589,0x8CFeA40E059Eb393f49C103EA56C80bF8D2CA20a_GoldFarmFaaS_run_code_of_0_block_575_0_input,PUSH 60 PUSH [tag] 728 DUP5 DUP5 PUSH0 DUP6 PUSH [tag] 729,10,TRUE,TRUE,model,0.35,7,12,20,7,0,0,0,PUSH 60 PUSH [tag] 728 DUP5 DUP5 PUSH0 DUP6 PUSH [tag] 729,7,7,12,20,TRUE,
3590,0x8CFeA40E059Eb393f49C103EA56C80bF8D2CA20a_GoldFarmFaaS_run_code_of_0_block_241_0_input,PUSH0 DUP1,10,TRUE,TRUE,model,0.13,2,2,5,2,0,0,0,PUSH0 DUP1,2,2,2,5,TRUE,
3591,0x8C3c25474530DF10046f7cDc197571F353F5AcA0_CUPMinter_run_code_of_0_block_113_0_input,PUSH 40 MLOAD PUSH 461bcd PUSH e5 SHL DUP2 MSTORE PUSH 20 PUSH 4 DUP3 ADD MSTORE PUSH 21 PUSH 24 DUP3 ADD MSTORE PUSH 417070726f7661626c653a206f6e6c792070656e64696e6720617070726f7665 PUSH 44 DUP3 ADD,10,TRUE,TRUE,model,26.34,21,63,63,21,0,0,0,PUSH 40 MLOAD PUSH 417070726f7661626c653a206f6e6c792070656e64696e6720617070726f7665 PUSH 20 PUSH 461bcd PUSH e5 SHL DUP4 MSTORE DUP3 PUSH 4 ADD MSTORE PUSH 21 PUSH 24 DUP4 ADD MSTORE DUP2 PUSH 44 ADD,21,21,63,63,TRUE,
3592,0x62AB956D616C25d7887e685Cf3299fBa8505e34b_SeriumInvesting_run_code_of_0_block_364_0_input,DUP2 CALLDATALOAD PUSH [tag] 323 DUP2 PUSH [tag] 427,10,TRUE,TRUE,model,0.18,5,9,15,5,0,0,0,DUP2 CALLDATALOAD PUSH [tag] 323 DUP2 PUSH [tag] 427,5,5,9,15,TRUE,
3593,0x62AB956D616C25d7887e685Cf3299fBa8505e34b_SeriumInvesting_run_code_of_0_block_276_0_input,PUSH0 DUP1,10,TRUE,TRUE,model,0.12,2,2,5,2,0,0,0,PUSH0 DUP1,2,2,2,5,TRUE,
3594,0x6488216d7aeC6AB3DbE55437704ab7731541a38a_Owned_run_code_of_0_block_0_0_input,PUSH 80 PUSH 40 MSTORE CALLVALUE DUP1 ISZERO PUSH [tag] 1,10,TRUE,TRUE,model,0.26,7,11,20,7,0,0,1,PUSH 80 PUSH 40 MSTORE CALLVALUE CALLVALUE ISZERO PUSH [tag] 1,7,7,11,19,TRUE,
3595,0x8CFeA40E059Eb393f49C103EA56C80bF8D2CA20a_GoldFarmFaaS_run_code_of_0_block_44_0_input,DUP1 PUSH 80faa57d EQ PUSH [tag] 33,10,TRUE,TRUE,model,0.11,4,10,12,4,0,0,0,PUSH 80faa57d DUP2 EQ PUSH [tag] 33,4,4,10,12,TRUE,
3596,0x8C3c25474530DF10046f7cDc197571F353F5AcA0_EnumerableSet_run_code_of_0_block_0_0_input,PUSHDEPLOYADDRESS ADDRESS EQ PUSH 80 PUSH 40 MSTORE PUSH0 DUP1,10,TRUE,TRUE,model,0.35,8,30,22,8,0,0,0,PUSHDEPLOYADDRESS PUSH 80 PUSH 40 MSTORE ADDRESS EQ PUSH0 DUP1,8,8,30,22,TRUE,
3597,0x32E6C34Cd57087aBBD59B5A4AECC4cB495924356_ERC20_run_code_of_0_block_43_0_input,PUSH 100 DUP1 DUP4 SLOAD DIV MUL DUP4 MSTORE SWAP2 PUSH 20 ADD SWAP2 PUSH [tag] 67,10,TRUE,TRUE,model,2.47,13,18,2140,13,1,1,3,PUSH 100 DUP1 DUP4 SLOAD DIV MUL DUP4 PUSH 20 ADD SWAP4 MSTORE PUSH [tag] 67,12,12,17,2137,TRUE,
3598,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_Rugpull_run_code_of_0_block_346_0_input,PUSH 20 DUP3 ADD DUP2 DUP1 CALLDATASIZE DUP4,10,TRUE,TRUE,model,0.25,7,8,20,7,0,0,0,PUSH 20 DUP3 ADD DUP2 DUP3 CALLDATASIZE DUP4,7,7,8,20,TRUE,
3599,0x8CFeA40E059Eb393f49C103EA56C80bF8D2CA20a_GoldFarmFaaS_run_code_of_0_block_254_0_input,CALLVALUE DUP1 ISZERO PUSH [tag] 275,10,TRUE,TRUE,model,0.15,4,6,11,4,0,0,0,CALLVALUE DUP1 ISZERO PUSH [tag] 275,4,4,6,11,TRUE,
3600,0x32E6C34Cd57087aBBD59B5A4AECC4cB495924356_BitBase_run_code_of_0_block_149_3_input,DUP1 MLOAD SWAP2 ADD KECCAK256 SWAP1,10,TRUE,TRUE,model,0.21,6,6,45,6,0,0,0,DUP1 MLOAD SWAP2 ADD KECCAK256 SWAP1,6,6,6,45,TRUE,
3601,0x8C3c25474530DF10046f7cDc197571F353F5AcA0_CUPMinter_run_code_of_0_block_231_0_input,SWAP1 POP PUSH [tag] 355 DUP2 PUSH [tag] 367,10,TRUE,TRUE,model,0.18,5,9,14,5,0,0,0,SWAP1 POP PUSH [tag] 355 DUP2 PUSH [tag] 367,5,5,9,14,TRUE,
3602,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_ERC721_run_code_of_0_block_162_0_input,DUP1 MLOAD DUP2 PUSH 20 ADD,10,TRUE,TRUE,model,0.19,5,6,15,5,0,0,0,DUP1 MLOAD DUP2 PUSH 20 ADD,5,5,6,15,TRUE,
3603,0x5552F868dB969c2e2cB90680257236f25CbEBb4F_EverShib_run_code_of_0_block_363_0_input,PUSH 1 PUSH 1 PUSH a0 SHL SUB DUP4 AND PUSH0 SWAP1 DUP2 MSTORE PUSH 3 PUSH 20 MSTORE PUSH 40 SWAP1 KECCAK256 SSTORE PUSH c SLOAD PUSH [tag] 433 SWAP1 DUP3 PUSH [tag] 432,10,TRUE,FALSE,model,167.18,24,35,7192,24,0,1,0,PUSH0 PUSH 40 PUSH c DUP6 PUSH 1 PUSH 3 PUSH 20 MSTORE DUP1 PUSH a0 SHL SUB AND DUP4 MSTORE SWAP3 SWAP2 KECCAK256 SSTORE SLOAD PUSH [tag] 433 SWAP1 DUP3 PUSH [tag] 432,24,24,34,7192,TRUE,
3604,0x8CFeA40E059Eb393f49C103EA56C80bF8D2CA20a_GoldFarmFaaS_run_code_of_0_block_58_0_input,DUP1 PUSH 4e8b0137 GT PUSH [tag] 71,10,TRUE,TRUE,model,0.17,4,10,12,4,0,0,0,DUP1 PUSH 4e8b0137 GT PUSH [tag] 71,4,4,10,12,TRUE,
3605,0x32E6C34Cd57087aBBD59B5A4AECC4cB495924356_ERC20_initial_block_10_0_input,PUSH [tag] 21 PUSH [tag] 10,10,TRUE,TRUE,model,0.12,2,6,6,2,0,0,0,PUSH [tag] 21 PUSH [tag] 10,2,2,6,6,TRUE,
3606,0x6488216d7aeC6AB3DbE55437704ab7731541a38a_Owned_run_code_of_0_block_11_0_input,PUSH 40 MLOAD PUSH 1 PUSH 1 PUSH a0 SHL SUB SWAP1 SWAP2 AND DUP2 MSTORE PUSH 20 ADD PUSH 40 MLOAD DUP1 SWAP2 SUB SWAP1,10,TRUE,FALSE,model,4.36,20,26,60,20,0,2,0,PUSH 1 DUP1 PUSH a0 SHL SUB AND PUSH 40 DUP1 MLOAD PUSH 20 DUP2 ADD SWAP3 SWAP1 MSTORE MLOAD DUP1 SWAP2 SUB SWAP1,20,20,24,60,TRUE,
3607,0x8C3c25474530DF10046f7cDc197571F353F5AcA0_CUPMinter_run_code_of_0_block_118_0_input,PUSH 40 MLOAD PUSH 461bcd PUSH e5 SHL DUP2 MSTORE PUSH 4 ADD PUSH [tag] 174 SWAP1 PUSH [tag] 181,10,TRUE,TRUE,model,1.42,12,22,36,12,1,1,3,PUSH [tag] 174 PUSH 40 MLOAD PUSH 4 PUSH 461bcd PUSH e5 SHL DUP3 MSTORE ADD PUSH [tag] 181,11,11,21,33,TRUE,
3608,0x8C3c25474530DF10046f7cDc197571F353F5AcA0_CUPMinter_run_code_of_0_block_117_0_input,PUSH0 SWAP2 DUP3 MSTORE PUSH 20 SWAP1 SWAP2 KECCAK256 PUSH 1 PUSH 4 SWAP1 SWAP3 MUL ADD ADD SLOAD PUSH ff AND ISZERO PUSH [tag] 179,10,TRUE,FALSE,model,248.84,20,26,2185,20,1,1,3,PUSH0 SWAP2 DUP3 MSTORE PUSH 4 SWAP1 MUL PUSH ff SWAP2 PUSH 20 SWAP1 KECCAK256 ADD PUSH 1 ADD SLOAD AND ISZERO PUSH [tag] 179,19,19,25,2182,TRUE,
3609,0x8C3c25474530DF10046f7cDc197571F353F5AcA0_CUPMinter_run_code_of_0_block_114_0_input,PUSH 40 MLOAD DUP1 SWAP2 SUB SWAP1,10,TRUE,TRUE,model,0.17,6,7,18,6,0,0,0,PUSH 40 MLOAD DUP1 SWAP2 SUB SWAP1,6,6,7,18,TRUE,
3610,0x8C3c25474530DF10046f7cDc197571F353F5AcA0_CUPMinter_run_code_of_0_block_274_0_input,PUSH 9 DUP1 SLOAD PUSH 40 DUP1 MLOAD PUSH 80 DUP2 ADD DUP3 MSTORE DUP3 DUP2 MSTORE PUSH0 PUSH 20 DUP3 ADD DUP2 DUP2,10,TRUE,TRUE,model,8.21,20,24,2156,20,0,0,0,PUSH 9 DUP1 SLOAD PUSH 40 DUP1 MLOAD PUSH0 DUP4 PUSH 80 DUP4 ADD DUP5 MSTORE DUP3 MSTORE DUP2 PUSH 20 ADD DUP2 DUP2,20,20,24,2156,TRUE,
3611,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_run_code_of_0_block_302_0_input,PUSH0 DUP1,10,TRUE,TRUE,model,0.12,2,2,5,2,0,0,0,PUSH0 DUP1,2,2,2,5,TRUE,
3612,0x5552F868dB969c2e2cB90680257236f25CbEBb4F_EverShib_run_code_of_0_block_640_1_input,POP POP POP POP POP POP POP POP POP,10,TRUE,TRUE,model,0.21,9,9,18,9,0,0,0,POP POP POP POP POP POP POP POP POP,9,9,9,18,TRUE,
3613,0x7d657Cf5Eb3d26658eC85de8Bf8b5E4d8D40F87C_DONOTBUY_run_code_of_0_block_162_0_input,POP POP POP POP PUSH 40 MLOAD RETURNDATASIZE PUSH 1f NOT PUSH 1f DUP3 ADD AND DUP3 ADD DUP1 PUSH 40,10,FALSE,FALSE,no_model,300.27,17,21,46,17,0,0,0,,,,,,TRUE,
3614,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_Ownable_run_code_of_0_block_7_0_input,PUSH [tag] 6 PUSH [tag] 7,10,TRUE,TRUE,model,0.12,2,6,6,2,0,0,0,PUSH [tag] 6 PUSH [tag] 7,2,2,6,6,TRUE,
3615,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_Rugpull_run_code_of_0_block_403_1_input,PUSH 40 DUP2 KECCAK256 DUP1 SLOAD PUSH 1 SWAP3 SWAP1 PUSH [tag] 547 SWAP1 DUP5 SWAP1 PUSH [tag] 319,10,TRUE,TRUE,model,1.28,13,19,2163,13,3,3,9,PUSH 40 DUP2 KECCAK256 PUSH 1 SWAP2 PUSH [tag] 547 DUP4 DUP4 SLOAD PUSH [tag] 319,10,10,16,2154,TRUE,
3616,0x7d657Cf5Eb3d26658eC85de8Bf8b5E4d8D40F87C_DONOTBUY_run_code_of_0_block_139_0_input,PUSH 40 MLOAD PUSH 461bcd PUSH e5 SHL DUP2 MSTORE PUSH 4 ADD PUSH [tag] 153 SWAP1 PUSH [tag] 160,10,TRUE,TRUE,model,1.3,12,22,36,12,1,1,3,PUSH [tag] 153 PUSH 40 MLOAD PUSH 4 PUSH 461bcd PUSH e5 SHL DUP3 MSTORE ADD PUSH [tag] 160,11,11,21,33,TRUE,
3617,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_run_code_of_0_block_189_0_input,POP PUSH0 PUSH [tag] 297 DUP5 DUP7 PUSH [tag] 227,10,TRUE,TRUE,model,0.27,6,10,16,6,0,0,0,POP PUSH0 PUSH [tag] 297 DUP5 DUP7 PUSH [tag] 227,6,6,10,16,TRUE,
3618,0x5552F868dB969c2e2cB90680257236f25CbEBb4F_EverShib_run_code_of_0_block_454_0_input,PUSH 40 MLOAD PUSH 461bcd PUSH e5 SHL DUP2 MSTORE PUSH 20 PUSH 4 DUP3 ADD MSTORE PUSH 22 PUSH 24 DUP3 ADD MSTORE PUSH 45524332303a20617070726f766520746f20746865207a65726f206164647265 PUSH 44 DUP3 ADD,10,TRUE,TRUE,model,25.75,21,63,63,21,0,0,0,PUSH 40 MLOAD PUSH 45524332303a20617070726f766520746f20746865207a65726f206164647265 PUSH 20 PUSH 461bcd PUSH e5 SHL DUP4 MSTORE DUP3 PUSH 4 ADD MSTORE PUSH 22 PUSH 24 DUP4 ADD MSTORE DUP2 PUSH 44 ADD,21,21,63,63,TRUE,
3619,0x5552F868dB969c2e2cB90680257236f25CbEBb4F_EverShib_run_code_of_0_block_419_0_input,PUSH 1c DUP1 SLOAD DUP3 ISZERO ISZERO PUSH 1 PUSH a8 SHL MUL PUSH ff PUSH a8 SHL NOT SWAP1 SWAP2 AND OR SWAP1,10,TRUE,TRUE,model,22.02,19,24,2156,19,3,5,11,PUSH 1c PUSH a8 DUP3 ISZERO ISZERO PUSH ff DUP3 SHL NOT DUP4 SLOAD AND SWAP2 SHL OR SWAP1,16,16,19,2145,TRUE,
3620,0x8CFeA40E059Eb393f49C103EA56C80bF8D2CA20a_GoldFarmFaaS_run_code_of_0_block_435_0_input,PUSH [tag] 524 DUP2 PUSH [tag] 149,10,TRUE,TRUE,model,0.14,3,7,9,3,0,0,0,PUSH [tag] 524 DUP2 PUSH [tag] 149,3,3,7,9,TRUE,
3621,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_ERC721_run_code_of_0_block_59_0_input,DUP1 PUSH 1f LT PUSH [tag] 85,10,TRUE,TRUE,model,0.17,4,7,12,4,0,0,0,DUP1 PUSH 1f LT PUSH [tag] 85,4,4,7,12,TRUE,
3622,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_run_code_of_0_block_245_0_input,PUSH0 PUSH [tag] 372 DUP4 DUP6 PUSH [tag] 373,10,TRUE,TRUE,model,0.21,5,9,14,5,0,0,0,PUSH0 PUSH [tag] 372 DUP4 DUP6 PUSH [tag] 373,5,5,9,14,TRUE,
3623,0x5552F868dB969c2e2cB90680257236f25CbEBb4F_EverShib_run_code_of_0_block_313_1_input,PUSH 40 MLOAD PUSH 3794234fa370c9f3b948dda3e3040530785b2ef1eb27dda3ffde478f4e2643c0 SWAP1 PUSH [tag] 352 SWAP1 DUP4 ISZERO ISZERO DUP2,10,TRUE,TRUE,model,0.56,10,45,30,10,2,2,6,PUSH 3794234fa370c9f3b948dda3e3040530785b2ef1eb27dda3ffde478f4e2643c0 PUSH [tag] 352 PUSH 40 MLOAD DUP4 ISZERO ISZERO DUP2,8,8,43,24,TRUE,
